Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
24:38,מִשְׁפַּחְתִּי,mshfchty,,,,
24:38,וְלָקַחְתָּ,laqachat,H3947,to take,తసకనటక,verb
24:38,אִשָּׁה,'ishah,H801,but used in a liturgical sense],,noun
24:38,לִבְנִי,baniy,H1137,the name of five Israelites,,noun proper
24:39,וָאֹמַר,amar,H559,"say, speak",చెప్పు,verb
24:39,אֶל,el,H413,"to, toward",వైపు,preposition
24:39,אֲדֹנִי,adoni,H113,my lord,నా ప్రభువు,noun
24:39,אֻלַי,'ly,,,,
24:39,לֹא,lo,H3808,not,కాదు,verb
24:39,תֵלֵךְ,tlkh,,,,
24:39,הָאִשָּׁה,'eshah,H800,fire,,noun
24:39,אַחֲרָי,acharay,H310,after me,నా తరువాత,verb
24:40,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
24:40,אֵלָי,'ly,,,,
24:40,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
24:40,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
24:40,הִתְהַלַּכְתִּי,hthlkhty,,,,
24:40,לְפָנָיו,lfnyv,,,,
24:40,יִשְׁלַח,yshlch,,,,
24:40,מַלְאָכוֹ,ml'khv,,,,
24:40,אִתָּךְ,'tkh,,,,
24:40,וְהִצְלִיחַ,vhtslych,,,,
24:40,דַּרְכֶּךָ,drkhkh,,,,
24:40,וְלָקַחְתָּ,laqachat,H3947,to take,తసకనటక,verb
24:40,אִשָּׁה,'ishah,H801,but used in a liturgical sense],,noun
24:40,לִבְנִי,baniy,H1137,the name of five Israelites,,noun proper
24:40,מִמִּשְׁפַּחְתִּי,mmshfchty,,,,
24:41,אָז,az,H227,then,అప్పుడు,verb
24:41,תִּנָּקֶה,tnqh,,,,
24:41,מֵאָלָתִי,m'lty,,,,
24:41,כִּי,khiy,H3588,antecedent or consequent],,conjunction
24:41,תָבוֹא,tvv',,,,
24:41,אֶל,el,H413,"to, toward",వైపు,preposition
24:41,מִשְׁפַּחְתִּי,mshfchty,,,,
24:41,וְאִם,em,H517,mother,తల్లి,noun
24:41,לֹא,lo,H3808,not,కాదు,verb
24:41,יִתְּנוּ,ytnv,,,,
24:41,לָךְ,lkh,,,,
24:41,וְהָיִיתָ,vhyyt,,,,
24:41,נָקִי,nqy,,,,
24:41,מֵאָלָתִי,m'lty,,,,
24:42,וָאָבֹא,avo,H935,I will come,నన వచచదన,verb
24:42,הַיּוֹם,hayyom,H3117,"the day, today",ఈ దినము,noun
24:42,אֶל,el,H413,"to, toward",వైపు,preposition
24:42,הָעָיִן,ayin,H5869,eye,కన్ను,noun
24:42,וָאֹמַר,amar,H559,"say, speak",చెప్పు,verb
24:42,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
24:42,אֱלֹהֵי,elohei,H430,God of,దేవుడు,noun
24:42,אֲדֹנִי,adoni,H113,my lord,నా ప్రభువు,noun
24:42,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
24:42,אִם,im,H518,if,అయితే,particle
24:42,יֶשְׁךָ,yshkh,,,,
24:42,נָּא,n',,,,
24:42,מַצְלִיחַ,mtslych,,,,
24:42,דַּרְכִּי,drkhy,,,,
24:42,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
24:43,הִנֵּה,hineh,H2009,lo,,particle demonstrative
24:43,אָנֹכִי,'nkhy,,,,
24:43,נִצָּב,nitsab,H5325,i.e. a handle,,noun
24:43,עַל,al,H5921,"upon, over",మీద,preposition
24:43,עֵין,'yn,,,,
24:43,הַמָּיִם,mayim,H4325,waters,జలములు,noun
24:43,וְהָיָה,hayah,H1961,"be, become",ఉండు,verb
24:43,הָעַלְמָה,'almah,H5959,maid,,noun
24:43,הַיֹּצֵאת,yatsata,H3318,you went out,నవ వళళతవ,verb
24:43,לִשְׁאֹב,sha'ab,H7579,water).,,verb
24:43,וְאָמַרְתִּי,amarti,H559,I said,నన చపపతన,verb
24:43,אֵלֶיהָ,'lyh,,,,
24:43,הַשְׁקִינִי,hshqyny,,,,
24:43,נָא,na',H4995,i.e. uncooked,,adjective
24:43,מְעַט,meat,H4592,"few, little",కొద్దిగా,substantive
24:44,וְאָמְרָה,amrah,H559,she said,ఆమ చపపన,verb
24:44,אֵלַי,'ly,,,,
24:44,גַּם,gam,H1571,often repeated as correl. both...and,,verb
24:44,אַתָּה,'th,,,,
24:44,שְׁתֵה,shth,,,,
24:44,וְגַם,gam,H1571,often repeated as correl. both...and,,verb
24:44,לִגְמַלֶּיךָ,lgmlykh,,,,
24:44,אֶשְׁאָב,'sh'v,,,,
24:44,הִוא,hv',,,,
24:44,הָאִשָּׁה,'eshah,H800,fire,,noun
24:44,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
24:44,הֹכִיחַ,hkhych,,,,
24:44,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
24:44,לְבֶן,ben,H1122,an Israelite,,noun proper
24:44,אֲדֹנִי,adoni,H113,my lord,నా ప్రభువు,noun
24:45,אֲנִי,'aniy,H589,me,,personal pronoun
24:45,טֶרֶם,terem,H2962,"before, not yet",ఇంకా,preposition
24:45,אֲכַלֶּה,'khlh,,,,
24:45,לְדַבֵּר,dabar,H1696,but used figuratively,మాట్లాడు,verb
24:45,אֶל,el,H413,"to, toward",వైపు,preposition
24:45,לִבִּי,biy,H994,,,verb
24:45,וְהִנֵּה,henah,H2008,hither,,verb
24:45,רִבְקָה,Rivqah,H7259,Rebekah,రిబ్కా,noun proper
24:45,יֹצֵאת,yts't,,,,
24:45,וְכַדָּהּ,vkhdh,,,,
24:45,עַל,al,H5921,"upon, over",మీద,preposition
24:45,שִׁכְמָהּ,khamah,H3642,to pine after,,verb
24:45,וַתֵּרֶד,vtrd,,,,
24:45,הָעַיְנָה,h'ynh,,,,
24:45,וַתִּשְׁאָב,vtsh'v,,,,
24:46,וַתְּמַהֵר,vtmhr,,,,
24:46,וַתּוֹרֶד,vtvrd,,,,
24:46,כַּדָּהּ,khdh,,,,
24:46,מֵעָלֶיהָ,'aliyah,H5944,also a second-story room,,noun
24:46,וַתֹּאמֶר,tomar,H559,you/she will say,చపపన,verb
24:46,שְׁתֵה,shth,,,,
24:46,וְגַם,gam,H1571,often repeated as correl. both...and,,verb
24:46,גְּמַלֶּיךָ,gmlykh,,,,
24:46,אַשְׁקֶה,'shqh,,,,
24:46,וָאֵשְׁתְּ,eshet,H802,wife of,భార్య,noun
24:46,וְגַם,gam,H1571,often repeated as correl. both...and,,verb
24:46,הַגְּמַלִּים,gemallim,H1581,camels,ఒంటెలు,noun
24:46,הִשְׁקָתָה,hshqth,,,,
24:47,וָאֶשְׁאַל,v'sh'l,,,,
24:47,אֹתָהּ,'th,,,,
24:47,וָאֹמַר,amar,H559,"say, speak",చెప్పు,verb
24:47,בַּת,bat,H1324,a bath or Hebrew measure of liquids,,noun
24:47,מִי,mi,H4310,who?,ఎవరు?,interrogative
24:47,אַתְּ,'t,,,,
24:47,וַתֹּאמֶר,tomar,H559,you/she will say,చపపన,verb
24:47,בַּת,bat,H1324,a bath or Hebrew measure of liquids,,noun
24:47,בְּתוּאֵל,btv'el,H1328,the name of a nephew of Abraham,,noun location
24:47,בֶּן,vn,,,,
24:47,נָחוֹר,Nachor,H5152,Nahor,నాహోరు,noun proper
24:47,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
24:47,יָלְדָה,yldh,,,,
24:47,לּוֹ,lv,,,,
24:47,מִלְכָּה,lekhah,H3922,a place in Israel,,noun location
24:48,וָאֶקֹּד,v'qd,,,,
24:48,וָאֶשְׁתַּחֲוֶה,v'shtchvh,,,,
24:48,לַיהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
24:48,וָאֲבָרֵךְ,'abrekh,H86,bow the knee,,injunction
24:48,אֶת,'t,,,,
24:48,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
24:48,אֱלֹהֵי,elohei,H430,God of,దేవుడు,noun
24:48,אֲדֹנִי,adoni,H113,my lord,నా ప్రభువు,noun
24:48,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
24:48,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
24:48,הִנְחַנִי,hnchny,,,,
24:48,בְּדֶרֶךְ,darakh,H1869,bend,,verb
24:48,אֱמֶת,emet,H571,truth,సత్యము,verb
24:48,לָקַחַת,laqachat,H3947,to take,తీసుకొనుటకు,verb
24:48,אֶת,'t,,,,
24:49,וְעַתָּה,attah,H6258,now,ఇప్పుడు,verb
24:49,אִם,im,H518,if,అయితే,particle
24:49,יֶשְׁכֶם,yshkhm,,,,
24:49,עֹשִׂים,'shym,,,,
24:49,חֶסֶד,chesed,H2617,lovingkindness,కృప,noun
24:49,וֶאֱמֶת,'emet,H571,truth,"స్థిరత్వం; (అలంకారికంగా) ఖచ్చితత్వం, సత్యం, విశ్వసనీయత",verb
24:49,אֶת,'t,,,,
24:49,אֲדֹנִי,adoni,H113,my lord,నా ప్రభువు,noun
24:49,הַגִּידוּ,hgydv,,,,
24:49,לִי,ly,,,,
24:49,וְאִם,em,H517,mother,తల్లి,noun
24:49,לֹא,lo,H3808,not,కాదు,verb
24:49,הַגִּידוּ,hgydv,,,,
24:49,לִי,ly,,,,
24:49,וְאֶפְנֶה,v'fnh,,,,
24:50,וַיַּעַן,yaan,H3282,because,ఎందుకంటే,preposition
24:50,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
24:50,וּבְתוּאֵל,btv'el,H1328,the name of a nephew of Abraham,,noun location
24:50,וַיֹּאמְרוּ,yomru,H559,they will say,వర చపపదర,verb
24:50,מֵיְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
24:50,יָצָא,yatsa,H3318,go out,వెళ్ళు,verb
24:50,הַדָּבָר,dabar,H1696,but used figuratively,మాట్లాడు,verb
24:50,לֹא,lo,H3808,not,కాదు,verb
24:50,נוּכַל,nvkhl,,,,
24:50,דַּבֵּר,dvr,,,,
24:50,אֵלֶיךָ,'lykh,,,,
24:50,רַע,ra,H7451,"evil, bad",చెడు,adjective
24:50,אוֹ,o,H176,or,లేదా,conjunction
24:50,טוֹב,tov,H2896,good,మంచి,adjective
24:51,הִנֵּה,hineh,H2009,lo,,particle demonstrative
24:51,רִבְקָה,Rivqah,H7259,Rebekah,రిబ్కా,noun proper
24:51,לְפָנֶיךָ,lefanekha,H6440,before you,నీ ముందు,noun
24:51,קַח,qach,H3947,take!,తీసుకొనుము,verb
24:51,וָלֵךְ,lekh,H1980,go!,వళళమ,verb
24:51,וּתְהִי,tehi,H1961,let it be,అగుగాక,verb
24:51,אִשָּׁה,'ishah,H801,but used in a liturgical sense],,noun
24:51,לְבֶן,ben,H1122,an Israelite,,noun proper
24:51,אֲדֹנֶיךָ,'dnykh,,,,
24:51,כַּאֲשֶׁר,'asher,H834,when,,pronoun reflexive
24:51,דִּבֶּר,dvr,,,,
24:51,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
24:52,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
24:52,כַּאֲשֶׁר,'asher,H834,when,,pronoun reflexive
24:52,שָׁמַע,shama',H8085,causatively,"తెలివిగా వినడానికి (తరచుగా శ్రద్ధ, విధేయత మొదలైన వాటితో; కారణం, చెప్పడం మొదలైనవి)",verb
24:52,עֶבֶד,eved,H5650,servant,దాసుడు,noun
24:52,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
24:52,אֶת,'t,,,,
24:52,דִּבְרֵיהֶם,dvryhm,,,,
24:52,וַיִּשְׁתַּחוּ,vyshtchv,,,,
24:52,אַרְצָה,'rtsh,,,,
24:52,לַיהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
24:53,וַיּוֹצֵא,vyvts',,,,
24:53,הָעֶבֶד,'abad,H5647,to enslave,,verb
24:53,כְּלֵי,li,H-,to me,నక,
24:53,כֶסֶף,saf,H5593,a Philistine,,noun proper
24:53,וּכְלֵי,khliy,H3627,i.e. any apparatus,,noun
24:53,זָהָב,zahav,H2091,gold,బంగారము,noun
24:53,וּבְגָדִים,vvgdym,,,,
24:53,וַיִּתֵּן,yitten,H5414,he will give,అతడ ఇచచన,verb
24:53,לְרִבְקָה,ribqah,H7259,the wife of Isaac,,noun proper
24:53,וּמִגְדָּנֹת,vmgdnt,,,,
24:53,נָתַן,natan,H5414,give,ఇచ్చు,verb
24:53,לְאָחִיהָ,l'chyh,,,,
24:53,וּלְאִמָּהּ,amah,H519,female servant,దాసి,noun
24:54,וַיֹּאכְלוּ,vy'khlv,,,,
24:54,וַיִּשְׁתּוּ,vyshtv,,,,
24:54,הוּא,hv',,,,
24:54,וְהָאֲנָשִׁים,anashim,H376,men,మనుష్యులు,noun
24:54,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
24:54,עִמּוֹ,'mv,,,,
24:54,וַיָּלִינוּ,vylynv,,,,
24:54,וַיָּקוּמוּ,vyqvmv,,,,
24:54,בַבֹּקֶר,baqar,H1239,admire,,verb
24:54,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
24:54,שַׁלְּחֻנִי,shlchny,,,,
24:54,לַאדֹנִי,Adonai,H136,"Lord, Master",ప్రభువు,noun
24:55,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
24:55,אָחִיהָ,'chyh,,,,
24:55,וְאִמָּהּ,amah,H519,female servant,దాసి,noun
24:55,תֵּשֵׁב,tshv,,,,
24:55,הַנַּעֲרָ,na'ar,H5287,through the idea of the rustling of mane,,verb
24:55,אִתָּנוּ,'tnv,,,,
24:55,יָמִים,yamim,H3117,days,దినములు,noun
24:55,אוֹ,o,H176,or,లేదా,conjunction
24:55,עָשׂוֹר,'shvr,,,,
24:55,אַחַר,achar,H310,after,తరువాత,verb
24:55,תֵּלֵךְ,tlkh,,,,
24:56,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
24:56,אֲלֵהֶם,'lhm,,,,
24:56,אַל,al,H408,not (imperative),వద్దు,verb
24:56,תְּאַחֲרוּ,t'chrv,,,,
24:56,אֹתִי,'ty,,,,
24:56,וַיהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
24:56,הִצְלִיחַ,htslych,,,,
24:56,דַּרְכִּי,drkhy,,,,
24:56,שַׁלְּחוּנִי,shlchvny,,,,
24:56,וְאֵלְכָה,v'lkhh,,,,
24:56,לַאדֹנִי,Adonai,H136,"Lord, Master",ప్రభువు,noun
24:57,וַיֹּאמְרוּ,yomru,H559,they will say,వర చపపదర,verb
24:57,נִקְרָא,niqra,H7121,was called,పిలువబడెను,verb
24:57,לַנַּעֲרָ,na'ar,H5287,through the idea of the rustling of mane,,verb
24:57,וְנִשְׁאֲלָה,vnsh'lh,,,,
24:57,אֶת,'t,,,,
24:57,פִּיהָ,fyh,,,,
24:58,וַיִּקְרְאוּ,vyqr'v,,,,
24:58,לְרִבְקָה,ribqah,H7259,the wife of Isaac,,noun proper
24:58,וַיֹּאמְרוּ,yomru,H559,they will say,వర చపపదర,verb
24:58,אֵלֶיהָ,'lyh,,,,
24:58,הֲתֵלְכִי,htlkhy,,,,
24:58,עִם,im,H5973,with,తో,preposition
24:58,הָאִישׁ,haish,H376,the man,ఆ పురుషుడు,noun
24:58,הַזֶּה,zeh,H2089,a sheep,,noun
24:58,וַתֹּאמֶר,tomar,H559,you/she will say,చపపన,verb
24:58,אֵלֵךְ,elekh,H1980,let me go,వెళ్ళుదును,verb
24:59,וַיְשַׁלְּחוּ,vyshlchv,,,,
24:59,אֶת,'t,,,,
24:59,רִבְקָה,Rivqah,H7259,Rebekah,రిబ్కా,noun proper
24:59,אֲחֹתָם,'chtm,,,,
24:59,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
24:59,מֵנִקְתָּהּ,mnqth,,,,
24:59,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
24:59,עֶבֶד,eved,H5650,servant,దాసుడు,noun
24:59,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
24:59,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
24:59,אֲנָשָׁיו,'nshyv,,,,
24:60,וַיְבָרֲכוּ,vyvrkhv,,,,
24:60,אֶת,'t,,,,
24:60,רִבְקָה,Rivqah,H7259,Rebekah,రిబ్కా,noun proper
24:60,וַיֹּאמְרוּ,yomru,H559,they will say,వర చపపదర,verb
24:60,לָהּ,lh,,,,
24:60,אֲחֹתֵנוּ,'chtnv,,,,
24:60,אַתְּ,'t,,,,
24:60,הֲיִי,hyy,,,,
24:60,לְאַלְפֵי,allufei,H441,chiefs of,అధిపతులు,adjective
24:60,רְבָבָה,rbabah,H7233,i.e. a myriad,,noun
24:60,וְיִירַשׁ,vyyrsh,,,,
24:60,זַרְעֵךְ,zr'kh,,,,
24:60,אֵת,et,H853,(object marker),-,particle unrepresented in English
24:60,שַׁעַר,sha'ar,H8180,a measure,,noun
24:60,שֹׂנְאָיו,shn'yv,,,,
24:61,וַתָּקָם,vtqm,,,,
24:61,רִבְקָה,Rivqah,H7259,Rebekah,రిబ్కా,noun proper
24:61,וְנַעֲרֹתֶיהָ,vn'rtyh,,,,
24:61,וַתִּרְכַּבְנָה,vtrkhvnh,,,,
24:61,עַל,al,H5921,"upon, over",మీద,preposition
24:61,הַגְּמַלִּים,gemallim,H1581,camels,ఒంటెలు,noun
24:61,וַתֵּלַכְנָה,vtlkhnh,,,,
24:61,אַחֲרֵי,acharey,H310,after,తరువాత,verb
24:61,הָאִישׁ,haish,H376,the man,ఆ పురుషుడు,noun
24:61,וַיִּקַּח,yiqqach,H3947,he will take,అతడ తసకనన,verb
24:61,הָעֶבֶד,'abad,H5647,to enslave,,verb
24:61,אֶת,'t,,,,
24:61,רִבְקָה,Rivqah,H7259,Rebekah,రిబ్కా,noun proper
24:61,וַיֵּלַךְ,yalakh,H3212,away,(వాచ్యంగా లేదా అలంకారికంగా) నడవడానికి; (కారణంగా) మోయడానికి (వివిధ భావాలలో),verb
24:62,וְיִצְחָק,yitschaq,H3327,son of Abraham,,noun proper
24:62,בָּא,v',,,,
24:62,מִבּוֹא,bo,H935,"come, enter",రా,verb
24:62,בְּאֵר,b'er,H876,a place in the Desert,,noun location
24:62,לַחַי,chay,H2416,"alive, living",జీవించు,adjective
24:62,רֹאִי,r'y,,,,
24:62,וְהוּא,hu,H1931,"he, it",అతడ,
24:62,יוֹשֵׁב,yvshv,,,,
24:62,בְּאֶרֶץ,erets,H776,"land, earth",భూమి,noun
24:62,הַנֶּגֶב,Negev,H5045,"Negev, south",నెగెబు,noun
24:63,וַיֵּצֵא,yatsa,H3318,go out,వెళ్ళు,verb
24:63,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
24:63,לָשׂוּחַ,shvach,H7742,to muse pensively,,verb
24:63,בַּשָּׂדֶה,shidah,H7705,musical instrument.,,noun
24:63,לִפְנוֹת,lfnvt,,,,
24:63,עָרֶב,'rv,,,,
24:63,וַיִּשָּׂא,vysh',,,,
24:63,עֵינָיו,'ynyv,,,,
24:63,וַיַּרְא,yare,H3372,fear,భయపడు,verb
24:63,וְהִנֵּה,henah,H2008,hither,,verb
24:63,גְמַלִּים,gmlym,,,,
24:63,בָּאִים,v'ym,,,,
24:64,וַתִּשָּׂא,vtsh',,,,
24:64,רִבְקָה,Rivqah,H7259,Rebekah,రిబ్కా,noun proper
24:64,אֶת,'t,,,,
24:64,עֵינֶיהָ,'ynyh,,,,
24:64,וַתֵּרֶא,vtr',,,,
24:64,אֶת,'t,,,,
24:64,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
24:64,וַתִּפֹּל,tapel,H8602,unsavoury,,adjective
24:64,מֵעַל,al,H5921,"upon, over",మీద,preposition
24:64,הַגָּמָל,gamal,H1580,,,verb
24:65,וַתֹּאמֶר,tomar,H559,you/she will say,చపపన,verb
24:65,אֶל,el,H413,"to, toward",వైపు,preposition
24:65,הָעֶבֶד,'abad,H5647,to enslave,,verb
24:65,מִי,mi,H4310,who?,ఎవరు?,interrogative
24:65,הָאִישׁ,haish,H376,the man,ఆ పురుషుడు,noun
24:65,הַלָּזֶה,halazeh,H1976,H2088,,pronoun
24:65,הַהֹלֵךְ,halakh,H1980,literally and figuratively),"ఒక ఆదిమ మూలం; నడవడానికి (అనేక రకాల అప్లికేషన్లలో, అక్షరాలా మరియు అలంకారికంగా)",verb
24:65,בַּשָּׂדֶה,shidah,H7705,musical instrument.,,noun
24:65,לִקְרָאתֵנוּ,lqr'tnv,,,,
24:65,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
24:65,הָעֶבֶד,'abad,H5647,to enslave,,verb
24:65,הוּא,hv',,,,
24:65,אֲדֹנִי,adoni,H113,my lord,నా ప్రభువు,noun
24:65,וַתִּקַּח,tiqqach,H3947,you will take,నవ తసకదవ,verb
24:65,הַצָּעִיף,tsa'iyf,H6809,a veil,,noun
24:66,וַיְסַפֵּר,vysfr,,,,
24:66,הָעֶבֶד,'abad,H5647,to enslave,,verb
24:66,לְיִצְחָק,yitschaq,H3327,son of Abraham,,noun proper
24:66,אֵת,et,H853,(object marker),-,particle unrepresented in English
24:66,כָּל,khl,,,,
24:66,הַדְּבָרִים,hdvrym,,,,
24:66,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
24:66,עָשָׂה,'ashah,H6213,in the broadest sense and widest application,విస్తృతమైన అర్థంలో మరియు విస్తృతమైన అప్లికేషన్ (క్రింది విధంగా),verb
24:67,וַיְבִאֶהָ,vyv'h,,,,
24:67,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
24:67,הָאֹהֱלָה,h'hlh,,,,
24:67,שָׂרָה,sharah,H8283,Abraham's wife,,noun proper
24:67,אִמּוֹ,immo,H517,his mother,అతని తల్లి,noun
24:67,וַיִּקַּח,yiqqach,H3947,he will take,అతడ తసకనన,verb
24:67,אֶת,'t,,,,
24:67,רִבְקָה,Rivqah,H7259,Rebekah,రిబ్కా,noun proper
24:67,וַתְּהִי,tehi,H1961,let it be,అగుగాక,verb
24:67,לוֹ,lv,,,,
24:67,לְאִשָּׁה,'eshah,H800,fire,,noun
24:67,וַיֶּאֱהָבֶהָ,vy'hvh,,,,
24:67,וַיִּנָּחֵם,vynchm,,,,
24:67,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
24:67,אַחֲרֵי,acharey,H310,after,తరువాత,verb
