Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
27:38,וַיִּשָּׂא,vysh',,,,
27:38,עֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
27:39,וַיַּעַן,yaan,H3282,because,ఎందుకంటే,preposition
27:39,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
27:39,אָבִיו,'vyv,,,,
27:39,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
27:39,אֵלָיו,'lyv,,,,
27:39,הִנֵּה,hineh,H2009,lo,,particle demonstrative
27:39,מִשְׁמַנֵּי,mniy,H4507,i.e. Fate,,noun proper
27:39,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
27:39,יִהְיֶה,yiyeh,H1961,will be,ఉండును,verb
27:39,מוֹשָׁבֶךָ,shabakh,H7638,a netting,,noun
27:39,וּמִטַּל,tal,H2919,dew,,noun
27:39,הַשָּׁמַיִם,shamayim,H8064,heavens,ఆకాశములు,noun
27:39,מֵעָל,al,H5921,"upon, over",మీద,preposition
27:40,וְעַל,al,H5921,"upon, over",మీద,preposition
27:40,חַרְבְּךָ,chrvkh,,,,
27:40,תִחְיֶה,tchyh,,,,
27:40,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
27:40,אָחִיךָ,achikha,H251,your brother,నీ సోదరుడు,noun
27:40,תַּעֲבֹד,t'vd,,,,
27:40,וְהָיָה,hayah,H1961,"be, become",ఉండు,verb
27:40,כַּאֲשֶׁר,'asher,H834,when,,pronoun reflexive
27:40,תָּרִיד,tryd,,,,
27:40,וּפָרַקְתָּ,vfrqt,,,,
27:40,עֻלּוֹ,'lv,,,,
27:40,מֵעַל,al,H5921,"upon, over",మీద,preposition
27:40,צַוָּארֶךָ,tsv'rkh,,,,
27:41,וַיִּשְׂטֹם,vyshtm,,,,
27:41,עֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
27:41,אֶת,'t,,,,
27:41,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
27:41,עַל,al,H5921,"upon, over",మీద,preposition
27:41,הַבְּרָכָה,brakhah,H1294,the name of an Israelite,,noun location
27:41,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
27:41,בֵּרֲכוֹ,vrkhv,,,,
27:41,אָבִיו,'vyv,,,,
27:41,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
27:41,עֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
27:41,בְּלִבּוֹ,libbo,H3820,his heart,అతన హదయమ,noun
27:41,יִקְרְבוּ,yqrvv,,,,
27:41,יְמֵי,yemei,H3117,days of,దినములు,noun
27:41,אֵבֶל,'ebel,H60,lamentation,,noun
27:42,וַיֻּגַּד,vygd,,,,
27:42,לְרִבְקָה,ribqah,H7259,the wife of Isaac,,noun proper
27:42,אֶת,'t,,,,
27:42,דִּבְרֵי,dvry,,,,
27:42,עֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
27:42,בְּנָהּ,vnh,,,,
27:42,הַגָּדֹל,gadal,H1431,to make large,,verb
27:42,וַתִּשְׁלַח,vtshlch,,,,
27:42,וַתִּקְרָא,vtqr',,,,
27:42,לְיַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
27:42,בְּנָהּ,vnh,,,,
27:42,הַקָּטָן,qatan,H6997,an Israelite,,noun proper
27:42,וַתֹּאמֶר,tomar,H559,you/she will say,చపపన,verb
27:42,אֵלָיו,'lyv,,,,
27:42,הִנֵּה,hineh,H2009,lo,,particle demonstrative
27:43,וְעַתָּה,attah,H6258,now,ఇప్పుడు,verb
27:43,בְנִי,niy,H5204,apparently from H5091],,noun
27:43,שְׁמַע,shm',,,,
27:43,בְּקֹלִי,qalay,H7040,an Israelite,,noun proper
27:43,וְקוּם,qum,H6965,arise,లేచు,verb
27:43,בְּרַח,vrch,,,,
27:43,לְךָ,lkh,,,,
27:43,אֶל,el,H413,"to, toward",వైపు,preposition
27:43,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
27:43,אָחִי,achi,H251,my brother,నా సోదరుడు,noun
27:43,חָרָנָה,chrnh,,,,
27:44,וְיָשַׁבְתָּ,yashavta,H3427,you sat/dwelt,నవ నవసచతవ,verb
27:44,עִמּוֹ,'mv,,,,
27:44,יָמִים,yamim,H3117,days,దినములు,noun
27:44,אֲחָדִים,'chdym,,,,
27:44,עַד,ad,H5704,"until, as far as",వరకు,preposition
27:44,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
27:44,תָּשׁוּב,tshvv,,,,
27:44,חֲמַת,chmt,,,,
27:44,אָחִיךָ,achikha,H251,your brother,నీ సోదరుడు,noun
27:45,עַד,ad,H5704,"until, as far as",వరకు,preposition
27:45,שׁוּב,shuv,H7725,return!,తిరుగుము,verb
27:45,אַף,'af,H639,ire,(సరిగ్గా) ముక్కు లేదా నాసికా రంధ్రం; (అందుకే) ముఖం మరియు అప్పుడప్పుడు ఒక వ్యక్తి,noun
27:45,אָחִיךָ,achikha,H251,your brother,నీ సోదరుడు,noun
27:45,מִמְּךָ,mmkh,,,,
27:45,וְשָׁכַח,shakheach,H7913,oblivious,,adjective
27:45,אֵת,et,H853,(object marker),-,particle unrepresented in English
27:45,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
27:45,עָשִׂיתָ,'shyt,,,,
27:45,לּוֹ,lv,,,,
27:45,וְשָׁלַחְתִּי,vshlchty,,,,
27:45,וּלְקַחְתִּיךָ,vlqchtykh,,,,
27:45,מִשָּׁם,sham,H8033,or thence,,verb
27:45,לָמָה,mah,H4100,what?,ఏమి?,interrogative
27:45,אֶשְׁכַּל,'shkhl,,,,
27:46,וַתֹּאמֶר,tomar,H559,you/she will say,చపపన,verb
27:46,רִבְקָה,Rivqah,H7259,Rebekah,రిబ్కా,noun proper
27:46,אֶל,el,H413,"to, toward",వైపు,preposition
27:46,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
27:46,קַצְתִּי,qtsty,,,,
27:46,בְחַיַּי,chayay,H2425,save life.,,verb
27:46,מִפְּנֵי,penei,H6440,face of,ముఖము,noun
27:46,בְּנוֹת,vnvt,,,,
27:46,חֵת,Chet,H2845,Heth,హేతు,noun proper
27:46,אִם,im,H518,if,అయితే,particle
27:46,לֹקֵחַ,qach,H3947,take!,తసకనమ,verb
27:46,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
27:46,אִשָּׁה,'ishah,H801,but used in a liturgical sense],,noun
27:46,מִבְּנוֹת,banot,H1323,daughters,కమరతల,noun
27:46,חֵת,Chet,H2845,Heth,హేతు,noun proper
