Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
31:40,אֲכָלַנִי,'khlny,,,,
31:40,חֹרֶב,chrv,,,,
31:40,וְקֶרַח,qarach,H7139,to depilate,,verb
31:40,בַּלָּיְלָה,laylah,H3915,night,రాత్రి,noun
31:40,וַתִּדַּד,vtdd,,,,
31:40,שְׁנָתִי,shnty,,,,
31:40,מֵעֵינָי,m'yny,,,,
31:41,זֶה,zeh,H2089,a sheep,,noun
31:41,לִּי,ly,,,,
31:41,עֶשְׂרִים,'shrym,,,,
31:41,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
31:41,בְּבֵיתֶךָ,vvytkh,,,,
31:41,עֲבַדְתִּיךָ,'vdtykh,,,,
31:41,אַרְבַּע,'rv',,,,
31:41,עֶשְׂרֵה,'shrh,,,,
31:41,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
31:41,בִּשְׁתֵּי,shtiy,H8359,i.e. the warp in weaving,,noun
31:41,בְנֹתֶיךָ,vntykh,,,,
31:41,וְשֵׁשׁ,shesh,H8337,six,ఆరు,number
31:41,שָׁנִים,shnym,,,,
31:41,בְּצֹאנֶךָ,vts'nkh,,,,
31:41,וַתַּחֲלֵף,vtchlf,,,,
31:42,לוּלֵי,li,H-,to me,నక,
31:42,אֱלֹהֵי,elohei,H430,God of,దేవుడు,noun
31:42,אָבִי,'vy,,,,
31:42,אֱלֹהֵי,elohei,H430,God of,దేవుడు,noun
31:42,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
31:42,וּפַחַד,pachad,H6342,stand in awe,,verb
31:42,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
31:42,הָיָה,hayah,H1961,"be, become",ఉండు,verb
31:42,לִי,ly,,,,
31:42,כִּי,khiy,H3588,antecedent or consequent],,conjunction
31:42,עַתָּה,'th,,,,
31:42,רֵיקָם,reyqam,H7387,undeservedly,,verb
31:42,שִׁלַּחְתָּנִי,shlchtny,,,,
31:42,אֶת,'t,,,,
31:42,עָנְיִי,'nyy,,,,
31:43,וַיַּעַן,yaan,H3282,because,ఎందుకంటే,preposition
31:43,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
31:43,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
31:43,אֶל,el,H413,"to, toward",వైపు,preposition
31:43,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
31:43,הַבָּנוֹת,banot,H1323,daughters,కమరతల,noun
31:43,בְּנֹתַי,vnty,,,,
31:43,וְהַבָּנִים,benayim,H1143,a double interval,,substantive
31:43,בָּנַי,niy,H5204,apparently from H5091],,noun
31:43,וְהַצֹּאן,tson,H6629,"flock, sheep",మేకలు,noun
31:43,צֹאנִי,ts'ny,,,,
31:43,וְכֹל,kol,H3605,"all, every",అంతయు,noun
31:43,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
31:43,אַתָּה,'th,,,,
31:43,רֹאֶה,roeh,H7200,seeing,చూచుచున్న,verb
31:44,וְעַתָּה,attah,H6258,now,ఇప్పుడు,verb
31:44,לְכָה,lkhh,,,,
31:44,נִכְרְתָה,nkhrth,,,,
31:44,בְרִית,vryt,,,,
31:44,אֲנִי,'aniy,H589,me,,personal pronoun
31:44,וָאָתָּה,otah,H853,her,ఆమన,particle unrepresented in English
31:44,וְהָיָה,hayah,H1961,"be, become",ఉండు,verb
31:44,לְעֵד,ad,H5704,"until, as far as",వరకు,preposition
31:44,בֵּינִי,vyny,,,,
31:44,וּבֵינֶךָ,vvynkh,,,,
31:45,וַיִּקַּח,yiqqach,H3947,he will take,అతడ తసకనన,verb
31:45,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
31:45,אָבֶן,'vn,,,,
31:45,וַיְרִימֶהָ,vyrymh,,,,
31:45,מַצֵּבָה,matsebah,H4676,by analogy,,noun
31:46,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
31:46,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
31:46,לְאֶחָיו,'achyvo,H283,the name of three Israelites,,noun proper
31:46,לִקְטוּ,lqtv,,,,
31:46,אֲבָנִים,avanim,H68,stones,రాళ్ళు,noun
31:46,וַיִּקְחוּ,vyqchv,,,,
31:46,אֲבָנִים,avanim,H68,stones,రాళ్ళు,noun
31:46,וַיַּעֲשׂוּ,ya'ashv,H3299,an Israelite,,noun proper
31:46,גָל,gl,,,,
31:46,וַיֹּאכְלוּ,vy'khlv,,,,
31:46,שָׁם,sham,H8033,or thence,,verb
31:46,עַל,al,H5921,"upon, over",మీద,preposition
31:46,הַגָּל,gal,H1530,i.e. a heap of stone or dung,,noun
31:47,וַיִּקְרָא,vyqr',,,,
31:47,לוֹ,lv,,,,
31:47,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
31:47,יְגַר,ygr,,,,
31:47,שָׂהֲדוּתָא,shhdvt',,,,
31:47,וְיַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
31:47,קָרָא,qara,H7121,call,పిలుచు,verb
31:47,לוֹ,lv,,,,
31:47,גַּלְעֵד,gl'd,,,,
31:48,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
31:48,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
31:48,הַגַּל,gal,H1530,i.e. a heap of stone or dung,,noun
31:48,הַזֶּה,zeh,H2089,a sheep,,noun
31:48,עֵד,'ed,H5708,H5749,,noun
31:48,בֵּינִי,vyny,,,,
31:48,וּבֵינְךָ,vvynkh,,,,
31:48,הַיּוֹם,hayyom,H3117,"the day, today",ఈ దినము,noun
31:48,עַל,al,H5921,"upon, over",మీద,preposition
31:48,כֵּן,khen,H3654,X manner.,,noun
31:48,קָרָא,qara,H7121,call,పిలుచు,verb
31:48,שְׁמוֹ‪[c]‬,shmv,,,,
31:48,גַּלְעֵד,gl'd,,,,
31:49,וְהַמִּצְפָּה,mitspeh,H4708,the name of five places in Israel,,noun location
31:49,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
31:49,אָמַר,amar,H559,"say, speak",చెప్పు,verb
31:49,יִצֶף,ytsf,,,,
31:49,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
31:49,בֵּינִי,vyny,,,,
31:49,וּבֵינֶךָ,vvynkh,,,,
31:49,כִּי,khiy,H3588,antecedent or consequent],,conjunction
31:49,נִסָּתֵר,nstr,,,,
31:49,אִישׁ,ish,H376,"man, husband",పురుషుడు,noun
31:49,מֵרֵעֵהוּ,mr'hv,,,,
31:50,אִם,im,H518,if,అయితే,particle
31:50,תְּעַנֶּה,t'nh,,,,
31:50,אֶת,'t,,,,
31:50,בְּנֹתַי,vnty,,,,
31:50,וְאִם,em,H517,mother,తల్లి,noun
31:50,תִּקַּח,tqch,,,,
31:50,נָשִׁים,nshym,,,,
31:50,עַל,al,H5921,"upon, over",మీద,preposition
31:50,בְּנֹתַי,vnty,,,,
31:50,אֵין,ayin,H369,there is not,లేదు,particle negative
31:50,אִישׁ,ish,H376,"man, husband",పురుషుడు,noun
31:50,עִמָּנוּ,'mnv,,,,
31:50,רְאֵה,reeh,H7200,see! look!,చూడుము,verb
31:50,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
31:50,עֵד,'ed,H5708,H5749,,noun
31:51,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
31:51,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
31:51,לְיַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
31:51,הִנֵּה,hineh,H2009,lo,,particle demonstrative
31:51,הַגַּל,gal,H1530,i.e. a heap of stone or dung,,noun
31:51,הַזֶּה,zeh,H2089,a sheep,,noun
31:51,וְהִנֵּה,henah,H2008,hither,,verb
31:51,הַמַצֵּבָה‪[1]‬,matsebah,H4676,by analogy,,noun
31:51,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
31:51,יָרִיתִי,yryty,,,,
31:51,בֵּינִי,vyny,,,,
31:51,וּבֵינֶךָ,vvynkh,,,,
31:52,עֵד,'ed,H5708,H5749,,noun
31:52,הַגַּל,gal,H1530,i.e. a heap of stone or dung,,noun
31:52,הַזֶּה,zeh,H2089,a sheep,,noun
31:52,וְעֵדָה,'adah,H5711,the name of two women,,noun proper
31:52,הַמַּצֵּבָה,matsebah,H4676,by analogy,,noun
31:52,אִם,im,H518,if,అయితే,particle
31:52,אָנִי,'aniy,H590,navy .,,noun
31:52,לֹא,lo,H3808,not,కాదు,verb
31:52,אֶעֱבֹר,''vr,,,,
31:52,אֵלֶיךָ,'lykh,,,,
31:52,אֶת,'t,,,,
31:52,הַגַּל,gal,H1530,i.e. a heap of stone or dung,,noun
31:52,הַזֶּה,zeh,H2089,a sheep,,noun
31:52,וְאִם,em,H517,mother,తల్లి,noun
31:52,אַתָּה,'th,,,,
31:53,אֱלֹהֵי,elohei,H430,God of,దేవుడు,noun
31:53,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
31:53,וֵאלֹהֵי,elohei,H430,God of,దేవుడు,noun
31:53,נָחוֹר,Nachor,H5152,Nahor,నాహోరు,noun proper
31:53,יִשְׁפְּטוּ,yshftv,,,,
31:53,בֵינֵינוּ,vynynv,,,,
31:53,אֱלֹהֵי,elohei,H430,God of,దేవుడు,noun
31:53,אֲבִיהֶם,avihem,H1,their father,వారి తండ్రి,noun
31:53,וַיִּשָּׁבַע,vyshv',,,,
31:53,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
31:53,בְּפַחַד,pachad,H6342,stand in awe,,verb
31:53,אָבִיו,'vyv,,,,
31:53,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
31:54,וַיִּזְבַּח,vyzvch,,,,
31:54,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
31:54,זֶבַח,zevach,H2077,sacrifice,బలి,noun
31:54,בָּהָר,har,H2022,mountain,పర్వతము,noun
31:54,וַיִּקְרָא,vyqr',,,,
31:54,לְאֶחָיו,'achyvo,H283,the name of three Israelites,,noun proper
31:54,לֶאֱכָל,akal,H398,eat,తిను,verb
31:54,לָחֶם,lachem,H3901,battle],,noun
31:54,וַיֹּאכְלוּ,vy'khlv,,,,
31:54,לֶחֶם,lechem,H3899,"bread, food",రొట్టె,noun
31:54,וַיָּלִינוּ,vylynv,,,,
31:54,בָּהָר,har,H2022,mountain,పర్వతము,noun
31:55,וַיַּשְׁכֵּם,vyshkhm,,,,
31:55,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
31:55,בַּבֹּקֶר,baqar,H1239,admire,,verb
31:55,וַיְנַשֵּׁק,vynshq,,,,
31:55,לְבָנָיו,banav,H1121,his sons,అతన కమరల,noun
31:55,וְלִבְנוֹתָיו,vlvnvtyv,,,,
31:55,וַיְבָרֶךְ,vayvarekh,H1288,and blessed,ఆశీర్వదించెను,verb
31:55,אֶתְהֶם,'thm,,,,
31:55,וַיֵּלֶךְ,yalakh,H3212,away,(వాచ్యంగా లేదా అలంకారికంగా) నడవడానికి; (కారణంగా) మోయడానికి (వివిధ భావాలలో),verb
31:55,וַיָּשָׁב,yashab,H3427,to dwell,,verb
31:55,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
31:55,לִמְקֹמוֹ,lmqmv,,,,
