Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
30:41,וְשָׂם,sham,H8033,or thence,,verb
30:41,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
30:41,אֶת,'t,,,,
30:41,הַמַּקְלוֹת,miqlvot,H4732,a place in the Desert,,noun proper
30:41,לְעֵינֵי,l'yny,,,,
30:41,הַצֹּאן,tson,H6629,"flock, sheep",మేకలు,noun
30:41,בָּרֳהָטִים,vrhtym,,,,
30:41,לְיַחְמֵנָּה,lychmnh,,,,
30:41,בַּמַּקְלוֹת,miqlvot,H4732,a place in the Desert,,noun proper
30:42,וּבְהַעֲטִיף,vvh'tyf,,,,
30:42,הַצֹּאן,tson,H6629,"flock, sheep",మేకలు,noun
30:42,לֹא,lo,H3808,not,కాదు,verb
30:42,יָשִׂים,yshym,,,,
30:42,וְהָיָה,hayah,H1961,"be, become",ఉండు,verb
30:42,הָעֲטֻפִים,h'tfym,,,,
30:42,לְלָבָן,laban,H3835,be white.,,verb
30:42,וְהַקְּשֻׁרִים,vhqshrym,,,,
30:42,לְיַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
30:43,וַיִּפְרֹץ,vyfrts,,,,
30:43,הָאִישׁ,haish,H376,the man,ఆ పురుషుడు,noun
30:43,מְאֹד,meod,H3966,"very, exceedingly",మిక్కిలి,adjective
30:43,מְאֹד,meod,H3966,"very, exceedingly",మిక్కిలి,adjective
30:43,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
30:43,לוֹ,lv,,,,
30:43,צֹאן,tson,H6629,"flock, sheep",మేకలు,noun
30:43,רַבּוֹת,rvvt,,,,
30:43,וּשְׁפָחוֹת,vshfchvt,,,,
30:43,וַעֲבָדִים,v'vdym,,,,
30:43,וּגְמַלִּים,gemallim,H1581,camels,ఒంటెలు,noun
30:43,וַחֲמֹרִים,vchmrym,,,,
